"country","asin","sales_rank","daily_units","price","stars","reviews","insert_date","rank_small"
"美国","B07QLPG8XX","33426","3","37.99","4.5","25","2019-12-10","43"
"美国","B07S16PZXX","296910","0","-1","4.8","19","2019-12-10","893"
"美国","B07S291NXX","84276","0","10.99","4.8","19","2019-12-10","271"
"美国","B07S4HN2XX","111438","0","11.99","5.0","2","2019-12-10","-1"
"美国","B07QW51WXX","50137","0","11.99","4.2","12","2019-12-10","-1"
"美国","B07QZBDQXX","155289","0","8.99","4.2","12","2019-12-10","-1"
"美国","B07TB3QWXX","69183","0","16.99","4.4","4","2019-12-10","-1"
"美国","B07TB311XX","82573","0","18.99","4.4","4","2019-12-10","-1"
"美国","B07QV4QTXX","79034","0","8.99","3.8","22","2019-12-10","1863"
"美国","B07R1HZVXX","113367","0","8.99","3.8","22","2019-12-10","2808"
"美国","B07QV4S8XX","61233","0","8.99","3.8","22","2019-12-10","1319"
"美国","B07QY6R8XX","146232","0","8.99","3.8","22","2019-12-10","3687"
"美国","B07R2KP9XX","108145","0","8.99","3.8","22","2019-12-10","2689"
"美国","B07QFR2XXX","3681","3","21.99","4.9","19","2019-12-10","31"
"日本","B07R8XZPXX","13525","-1","3080.0","4.5","8","2019-12-10","194"
"日本","B07R5RLPXX","8453","-1","2680.0","4.5","8","2019-12-10","126"
"日本","B07VNCB3XX","1767","-1","2480.0","4.5","8","2019-12-10","33"
"日本","B07VPBDCXX","-1","-1","11800.0","4.5","8","2019-12-10","-1"
"日本","B07RB45KXX","12563","-1","3080.0","4.5","8","2019-12-10","179"
"日本","B07RB45XXX","92467","-1","3080.0","4.5","8","2019-12-10","1331"
"加拿大","B078NT86XX","799","14","41.99","4.1","37","2019-12-10","45"
"加拿大","B078NTCXXX","13283","1","-1","4.1","37","2019-12-10","328"
"美国","B07HDYXTXX","-1","-1","-1",,"-1","2019-12-10","-1"
"美国","B07FNMKFXX","102496","0","-1","4.1","4","2019-12-10","-1"
"美国","B07FNPP7XX","15056","0","38.99","4.2","14","2019-12-10","376"
"美国","B07FNP5XXX","42478","0","-1","4.2","14","2019-12-10","866"
"美国","B07DJ3B1XX","54634","0","-1","4.7","85","2019-12-10","1079"
"美国","B07DJ32VXX","3890","4","47.99","4.4","407","2019-12-10","105"
"美国","B07TYV11XX","14158","1","46.99","4.7","85","2019-12-10","353"
"美国","B07TSH3BXX","5090","1","45.99","4.7","85","2019-12-10","129"
"美国","B07VMXD6XX","13672","1","29.99","4.4","407","2019-12-10","343"
"美国","B07PSGNTXX","2047","6","29.99","4.4","407","2019-12-10","67"
"美国","B07DJ4ZGXX","1220","11","36.99","4.4","407","2019-12-10","43"
"美国","B07DJ429XX","843","17","36.99","4.4","407","2019-12-10","33"
"美国","B07Y4ZTBXX","1108","12","38.99","4.4","407","2019-12-10","40"
"美国","B07DJ3WCXX","526","19","37.99","4.4","407","2019-12-10","22"
"美国","B078NVL7XX","347","24","32.99","4.4","407","2019-12-10","14"
"美国","B07KF8L7XX","720","19","33.99","4.4","407","2019-12-10","22"
"美国","B077ZRP3XX","155","43","36.99","4.4","407","2019-12-10","8"
"日本","B07X9LFKXX","8875","-1","3280.0","4.4","7","2019-12-10","128"
"日本","B07XCMZ1XX","4653","-1","3080.0","4.4","7","2019-12-10","78"
"日本","B07D8RK7XX","16801","-1","-1","3.9","32","2019-12-10","25"
"加拿大","B072XDH9XX","13701","1","-1","3.5","20","2019-12-10","40"
"加拿大","B072LW84XX","1974","7","-1","4.1","36","2019-12-10","5"
"加拿大","B072PRCLXX","11548","1","-1","2.5","20","2019-12-10","31"
"加拿大","B074M715XX","15180","1","-1","4.2","134","2019-12-10","363"
"加拿大","B074M766XX","343","42","47.99","4.2","134","2019-12-10","21"
"加拿大","B074M6KGXX","157","63","38.99","4.2","134","2019-12-10","13"
"加拿大","B072LW5WXX","13975","1","-1","3.9","16","2019-12-10","338"
"加拿大","B072J9CLXX","10700","1","-1","3.8","31","2019-12-10","267"
"加拿大","B072FPR1XX","12900","1","-1","4.1","16","2019-12-10","309"
"加拿大","B07175FDXX","15072","1","-1","4.0","6","2019-12-10","360"
"美国","B07PPGQZXX","47875","0","89.99","4.1","43","2019-12-10","795"
"美国","B07PN9S8XX","17199","0","89.99","4.1","43","2019-12-10","311"
"美国","B07PQLD9XX","5817","1","84.99","4.1","43","2019-12-10","140"
"美国","B07PRL2MXX","9021","0","69.99","4.1","43","2019-12-10","192"
"美国","B07TS5LSXX","4582","4","59.99","4.1","43","2019-12-10","115"
"美国","B071FH4HXX","2780","6","66.99","4.1","43","2019-12-10","75"
"美国","B07WMMMDXX","84427","0","-1","4.1","51","2019-12-10","468"
"美国","B07WNT69XX","13325","0","39.99","3.1","6","2019-12-10","252"
"美国","B07WJYSSXX","2371","5","64.99","4.1","51","2019-12-10","13"
"美国","B07WYXSMXX","42961","0","-1","4.1","51","2019-12-10","716"
"日本","B07R7PRDXX","20441","-1","8099.0","3.8","9","2019-12-10","112"
"日本","B07R9XMRXX","4922","-1","8099.0","3.8","9","2019-12-10","27"
"日本","B07WCSYQXX","23527","-1","-1","1.0","3","2019-12-10","125"
"日本","B07R8TS8XX","14051","-1","5000.0","2.0","1","2019-12-10","74"
"加拿大","B071NTQRXX","9519","1","-1","3.7","119","2019-12-10","29"
"加拿大","B071L7RYXX","11565","1","-1","3.7","119","2019-12-10","32"
"加拿大","B0748DQ4XX","6449","2","-1","3.7","119","2019-12-10","16"
"加拿大","B07HSTK9XX","18116","0","-1","3.9","147","2019-12-10","422"
"加拿大","B071RZWGXX","21018","0","-1","3.9","147","2019-12-10","496"
"加拿大","B071S19TXX","18900","0","-1","3.9","147","2019-12-10","434"
"加拿大","B072BP12XX","1952","4","-1","3.9","147","2019-12-10","76"
"美国","B07JXYLXXX","5595","4","65.99","4.2","25","2019-12-10","136"
"美国","B07JD8ZHXX","87338","0","-1","3.8","23","2019-12-10","309"
"美国","B07HNJZDXX","97353","0","-1","3.8","63","2019-12-10","528"
"美国","B07JW2WSXX","56800","0","-1","3.8","63","2019-12-10","323"
"美国","B07J4S5DXX","56573","0","-1","4.7","31","2019-12-10","1114"
"美国","B07JXYSLXX","82015","0","-1","4.5","31","2019-12-10","1539"
"美国","B07PX249XX","103387","0","-1","4.7","23","2019-12-10","340"
"美国","B07NRMHCXX","32791","0","14.99","4.7","23","2019-12-10","151"
"美国","B07Q2BHCXX","23342","0","8.99","4.7","23","2019-12-10","121"
"美国","B07NRMHVXX","4677","3","6.59","4.7","23","2019-12-10","41"
"美国","B07JPL8HXX","100638","0","-1","3.8","63","2019-12-10","-1"
"美国","B07JNVGFXX","93195","0","-1","3.8","63","2019-12-10","507"
"美国","B075M4S2XX","11069","0","40.99","4.4","143","2019-12-10","278"
"美国","B075M1F4XX","4532","4","39.99","4.4","143","2019-12-10","115"
"美国","B07G72ZBXX","77865","0","-1","3.6","22","2019-12-10","1468"
"美国","B06ZZRQKXX","5859","3","26.99","3.8","129","2019-12-10","146"
"美国","B06ZZRQLXX","4404","2","27.99","3.8","129","2019-12-10","114"
"日本","B01MXRYKXX","19300","-1","-1","4.0","48","2019-12-10","271"
"日本","B01M3V7XXX","314","-1","2299.0","4.0","48","2019-12-10","5"
"加拿大","B019R84IXX","4603","4","-1","3.4","35","2019-12-10","13"
"加拿大","B06XGYNVXX","10561","1","50.99","4.1","742","2019-12-10","261"
"加拿大","B06VTR57XX","633","14","54.99","4.1","742","2019-12-10","37"
"加拿大","B01M8M3EXX","12915","1","-1","4.1","742","2019-12-10","310"
"加拿大","B01M3RWQXX","13322","1","-1","4.1","742","2019-12-10","329"
"加拿大","B01F3DHEXX","689","20","-1","4.1","742","2019-12-10","39"
"加拿大","B01M3102XX","12722","1","-1","4.1","742","2019-12-10","306"
"美国","B07PQ5XNXX","1813","7","64.99","4.3","50","2019-12-10","44"
"美国","B07PT5WLXX","68431","0","-1","4.3","50","2019-12-10","1154"
"美国","B07PR959XX","5438","3","-1","4.3","50","2019-12-10","133"
"美国","B07S2QGSXX","7595","2","58.99","3.9","64","2019-12-10","62"
"美国","B07RYKZBXX","19175","0","-1","3.9","64","2019-12-10","115"
"美国","B07MDYLMXX","14677","1","66.99","3.9","64","2019-12-10","94"
"美国","B07JZKP5XX","76983","0","-1","4.0","12","2019-12-10","437"
"美国","B07HNTJ5XX","19293","1","49.99","4.6","170","2019-12-10","451"
"美国","B07HNXVZXX","18096","1","33.99","4.6","170","2019-12-10","203"
"美国","B07HNXPXXX","7128","3","47.99","4.6","170","2019-12-10","122"
"美国","B01N4876XX","15609","0","46.99","4.4","135","2019-12-10","384"
"美国","B01M29YGXX","5361","1","42.99","4.4","135","2019-12-10","138"
"美国","B076KFB4XX","74","58","49.99","4.7","941","2019-12-11","5"
"美国","B072JT9WXX","56","140","59.99","4.7","840","2019-12-11","4"
"美国","B073Q6KLXX","50","92","59.99","4.7","863","2019-12-11","3"
"美国","B01M1L6OXX","131","52","65.99","4.7","1203","2019-12-11","7"
"美国","B01MTZ4JXX","38","109","39.99","4.2","1099","2019-12-11","2"
"美国","B01F543PXX","17","178","59.99","4.5","2529","2019-12-11","1"
"美国","B01M29YGXX","6152","3","42.99","4.4","135","2019-12-11","164"
"美国","B077ZRP3XX","138","47","36.99","4.4","413","2019-12-11","8"
"美国","B07QBPSQXX","25525","2","23.99","4.9","22","2019-12-11","32"
"美国","B07QBPTNXX","36816","3","33.99","4.9","22","2019-12-11","50"
"美国","B07QLPG6XX","162304","1","38.99","4.5","25","2019-12-11","195"
"美国","B07QPR1PXX","78939","1","32.99","4.5","25","2019-12-11","104"
"美国","B07QLPG8XX","36406","3","38.99","4.5","25","2019-12-11","49"
"美国","B07S16PZXX","295137","0","-1","4.8","19","2019-12-11","886"
"美国","B07S291NXX","62984","0","10.99","4.8","19","2019-12-11","218"
"美国","B07S4HN2XX","140097","0","11.99","5.0","2","2019-12-11","-1"
"美国","B07QW51WXX","60087","0","11.99","4.2","12","2019-12-11","-1"
"美国","B07QZBDQXX","192588","0","8.99","4.2","12","2019-12-11","-1"
"美国","B07TB3QWXX","76484","0","16.99","4.4","4","2019-12-11","-1"
"美国","B07TB311XX","121243","0","18.99","4.4","4","2019-12-11","-1"
"美国","B07QV4QTXX","77779","0","8.99","3.8","22","2019-12-11","1797"
"美国","B07R1HZVXX","130342","0","8.99","3.8","22","2019-12-11","3259"
"美国","B07QV4S8XX","46231","0","8.99","3.8","22","2019-12-11","921"
"美国","B07QY6R8XX","161788","0","8.99","3.8","22","2019-12-11","4047"
"美国","B07R2KP9XX","135612","0","8.99","3.8","22","2019-12-11","3388"
"美国","B07QFR2XXX","6208","4","29.99","4.9","19","2019-12-11","53"
"日本","B07R8XZPXX","16471","-1","3880.0","4.4","9","2019-12-11","234"
"日本","B07R5RLPXX","4239","-1","2680.0","4.4","9","2019-12-11","58"
"日本","B07VNCB3XX","1111","-1","2480.0","4.4","9","2019-12-11","12"
"日本","B07VPBDCXX","-1","-1","11800.0","4.4","9","2019-12-11","-1"
"日本","B07RB45KXX","6718","-1","3080.0","4.4","9","2019-12-11","93"
"日本","B07RB45XXX","93425","-1","3080.0","4.4","9","2019-12-11","1350"
"加拿大","B078NT86XX","530","15","39.99","4.1","37","2019-12-11","27"
"加拿大","B078NTCXXX","13056","1","-1","4.1","37","2019-12-11","316"
"美国","B07HDYXTXX","-1","-1","-1",,"-1","2019-12-11","-1"
"美国","B07FNMKFXX","101158","0","-1","4.1","4","2019-12-11","-1"
"美国","B07FNPP7XX","8899","1","38.99","4.2","14","2019-12-11","240"
"美国","B07FNP5XXX","44448","0","-1","4.2","14","2019-12-11","889"
"美国","B07DJ3B1XX","54637","0","-1","4.7","85","2019-12-11","1056"
"美国","B07DJ32VXX","5399","4","47.99","4.4","413","2019-12-11","141"
"美国","B07TYV11XX","17856","1","46.99","4.7","85","2019-12-11","432"
"美国","B07TSH3BXX","6273","3","45.99","4.7","85","2019-12-11","167"
"美国","B07VMXD6XX","15992","1","29.99","4.4","413","2019-12-11","393"
"美国","B07PSGNTXX","2332","7","29.99","4.4","413","2019-12-11","75"
"美国","B07DJ4ZGXX","1134","11","36.99","4.4","413","2019-12-11","45"
"美国","B07DJ429XX","659","15","36.99","4.4","413","2019-12-11","28"
"美国","B07Y4ZTBXX","1188","12","38.99","4.4","413","2019-12-11","46"
"美国","B07DJ3WCXX","568","21","37.99","4.4","413","2019-12-11","22"
"美国","B078NVL7XX","379","28","32.99","4.4","413","2019-12-11","14"
"美国","B07KF8L7XX","796","17","33.99","4.4","413","2019-12-11","23"
"美国","B077ZRP3XX","138","47","36.99","4.4","413","2019-12-11","8"
"日本","B07X9LFKXX","11555","-1","3280.0","4.4","7","2019-12-11","171"
"日本","B07XCMZ1XX","2471","-1","3080.0","4.4","7","2019-12-11","34"
"日本","B07D8RK7XX","16473","-1","-1","3.9","32","2019-12-11","27"
"加拿大","B072XDH9XX","13557","1","-1","3.5","20","2019-12-11","38"
"加拿大","B072LW84XX","2091","7","-1","4.1","36","2019-12-11","2"
"加拿大","B072PRCLXX","11420","1","-1","2.5","20","2019-12-11","33"
"加拿大","B074M715XX","14892","1","-1","4.2","135","2019-12-11","354"
"加拿大","B074M766XX","407","28","47.99","4.2","135","2019-12-11","24"
"加拿大","B074M6KGXX","265","47","38.99","4.2","135","2019-12-11","15"
"加拿大","B072LW5WXX","13735","1","-1","3.9","16","2019-12-11","332"
"加拿大","B072J9CLXX","10554","1","-1","3.8","31","2019-12-11","269"
"加拿大","B072FPR1XX","12688","1","-1","4.1","16","2019-12-11","310"
"加拿大","B07175FDXX","14780","1","-1","4.0","6","2019-12-11","352"
"美国","B07PPGQZXX","55910","0","89.99","4.1","43","2019-12-11","897"
"美国","B07PN9S8XX","9205","0","89.99","4.1","43","2019-12-11","191"
"美国","B07PQLD9XX","11746","3","-1","4.1","43","2019-12-11","240"
"美国","B07PRL2MXX","12421","1","69.99","4.1","43","2019-12-11","246"
"美国","B07TS5LSXX","5527","3","62.99","4.1","43","2019-12-11","125"
"美国","B071FH4HXX","3110","5","69.99","4.1","43","2019-12-11","76"
"美国","B07WMMMDXX","84459","0","-1","4.1","52","2019-12-11","480"
"美国","B07WNT69XX","29450","1","39.99","3.1","6","2019-12-11","487"
"美国","B07WJYSSXX","2873","6","59.99","4.1","52","2019-12-11","17"
"美国","B07WYXSMXX","43016","0","-1","4.1","52","2019-12-11","686"
"日本","B07R7PRDXX","20936","-1","7899.0","3.8","9","2019-12-11","117"
"日本","B07R9XMRXX","2306","-1","8099.0","3.8","9","2019-12-11","12"
"日本","B07WCSYQXX","23964","-1","-1","1.0","3","2019-12-11","130"
"日本","B07R8TS8XX","16683","-1","4899.0","2.0","1","2019-12-11","92"
"加拿大","B071NTQRXX","9499","1","-1","3.7","119","2019-12-11","28"
"加拿大","B071L7RYXX","11413","1","-1","3.7","119","2019-12-11","32"
"加拿大","B0748DQ4XX","6356","2","-1","3.7","119","2019-12-11","16"
"加拿大","B07HSTK9XX","17679","0","-1","3.9","147","2019-12-11","411"
"加拿大","B071RZWGXX","20902","0","-1","3.9","147","2019-12-11","488"
"加拿大","B071S19TXX","18769","0","-1","3.9","147","2019-12-11","429"
"加拿大","B072BP12XX","2566","7","-1","3.9","147","2019-12-11","95"
"美国","B07JXYLXXX","6882","3","65.99","4.2","25","2019-12-11","152"
"美国","B07JD8ZHXX","86944","0","-1","3.8","22","2019-12-11","301"
"美国","B07HNJZDXX","97533","0","-1","3.8","63","2019-12-11","525"
"美国","B07JW2WSXX","64229","0","-1","3.8","63","2019-12-11","360"
"美国","B07J4S5DXX","57557","0","-1","4.7","31","2019-12-11","1104"
"美国","B07JXYSLXX","81588","0","-1","4.5","31","2019-12-11","1533"
"美国","B07PX249XX","104063","0","-1","4.7","23","2019-12-11","342"
"美国","B07NRMHCXX","21980","0","14.99","4.7","23","2019-12-11","122"
"美国","B07Q2BHCXX","34607","0","8.99","4.7","23","2019-12-11","157"
"美国","B07NRMHVXX","3456","3","6.59","4.7","23","2019-12-11","30"
"美国","B07JPL8HXX","99580","0","-1","3.8","63","2019-12-11","-1"
"美国","B07JNVGFXX","93093","0","-1","3.8","63","2019-12-11","510"
"美国","B075M4S2XX","6935","1","40.99","4.4","143","2019-12-11","186"
"美国","B075M1F4XX","3523","3","39.99","4.4","143","2019-12-11","100"
"美国","B07G72ZBXX","77456","0","-1","3.6","23","2019-12-11","1459"
"美国","B06ZZRQKXX","6892","2","26.99","3.8","129","2019-12-11","184"
"美国","B06ZZRQLXX","6489","3","27.99","3.8","129","2019-12-11","170"
"日本","B01MXRYKXX","19031","-1","-1","4.0","48","2019-12-11","269"
"日本","B01M3V7XXX","378","-1","2299.0","4.0","48","2019-12-11","5"
"加拿大","B019R84IXX","4410","3","-1","3.4","35","2019-12-11","9"
"加拿大","B06XGYNVXX","2972","1","50.99","4.1","746","2019-12-11","107"
"加拿大","B06VTR57XX","1372","18","54.99","4.1","746","2019-12-11","62"
"加拿大","B01M8M3EXX","12713","1","-1","4.1","746","2019-12-11","311"
"加拿大","B01M3RWQXX","13054","1","-1","4.1","746","2019-12-11","315"
"加拿大","B01F3DHEXX","894","17","50.99","4.1","746","2019-12-11","45"
"加拿大","B01M3102XX","12574","1","-1","4.1","746","2019-12-11","306"
"美国","B07PQ5XNXX","2526","8","64.99","4.2","51","2019-12-11","59"
"美国","B07PT5WLXX","68134","0","-1","4.2","51","2019-12-11","1121"
"美国","B07PR959XX","8641","3","70.99","4.2","51","2019-12-11","178"
"美国","B07S2QGSXX","6981","2","58.99","3.9","64","2019-12-11","61"
"美国","B07RYKZBXX","19634","0","-1","3.9","64","2019-12-11","118"
"美国","B07MDYLMXX","14787","1","66.99","3.9","64","2019-12-11","97"
